Close,SMA_Signals,MeanReversion_Signals,Combined_Signals,Returns,Position,Cumulative_Returns
52.287498474121094,-1,-1,-1,0.006507744386150871,Short,1030.5951766341784
52.9375,-1,-1,-1,-0.012431298969114213,Short,1029.924491636665
52.119998931884766,-1,-1,-1,0.015442759256013905,Short,1031.2048215637797
50.71500015258789,-1,0,-1,0.026956999387760083,Short,1029.6123567834745
50.724998474121094,-1,0,-1,-0.00019714722474861723,Short,1026.8368308163303
50.18000030517578,-1,0,-1,0.010744173195458284,Short,1026.8570746194769
49.29499816894531,-1,1,-1,0.017636551033244685,Short,1025.7538015938076
46.43000030517578,-1,1,-1,0.0581194435579554,Short,1023.9447256668722
47.165000915527344,-1,1,-1,-0.015830295186744392,Short,1017.993615897886
47.72999954223633,-1,1,-1,-0.01197919253136237,Short,1019.6051298416745
47.52000045776367,-1,1,-1,0.004399729446609935,Short,1020.8265344573083
47.25,-1,1,-1,0.005681827760158575,Short,1020.377398400955
45.772499084472656,-1,1,-1,0.03126986064608139,Short,1019.7976375381477
46.650001525878906,-1,1,-1,-0.019170953278885294,Short,1016.6087445368456
45.69499969482422,-1,1,-1,0.020471635580224024,Short,1018.5576804112878
44.915000915527344,-1,1,-1,0.01706967468007714,Short,1016.472526246206
44.74250030517578,-1,1,-1,0.003840601287663059,Short,1014.7374407117801
44.557498931884766,-1,1,-1,0.004134801855711578,Short,1014.3477205196364
44.345001220703125,-1,1,-1,0.004769067301252372,Short,1013.9283078359223
44.57500076293945,-1,1,-1,-0.005186594563198366,Short,1013.4447586020508
43.76750183105469,-1,1,-1,0.018115511341867174,Short,1013.9703913095575
43.32500076293945,-1,1,-1,0.010110265598966883,Short,1012.1335320971489
44.90999984741211,-1,1,-1,-0.036583936677699436,Short,1011.1102382140366
45.6349983215332,-1,1,-1,-0.016143363985401393,Short,1014.8092775069362
46.30500030517578,-1,1,-1,-0.014681757604589007,Short,1016.4475210611919
47.537498474121094,-1,0,-1,-0.026616956285983484,Short,1017.9398446733925
48.14500045776367,-1,0,-1,-0.012779426834445218,Short,1020.6492907081357
48.70249938964844,-1,-1,-1,-0.011579580986271765,Short,1021.953622001559
48.54750061035156,-1,-1,-1,0.0031825631382240704,Short,1023.1370014745771
48.537498474121094,-1,-1,-1,0.0002060278305725527,Short,1022.8113816639525
48.185001373291016,-1,-1,-1,0.007262366457101654,Short,1022.7903089029476
48.47249984741211,-1,-1,-1,-0.005966555275029206,Short,1022.047521099745
49.61249923706055,-1,-1,-1,-0.023518477347714173,Short,1022.6573314025799
49.467498779296875,-1,-1,-1,0.002922659813423767,Short,1025.0624657308865
49.8650016784668,-1,-1,-1,-0.008035637721312883,Short,1024.7628748434024
49.69499969482422,-1,-1,-1,0.003409244518605692,Short,1025.5863371646517
49.64500045776367,-1,-1,-1,0.0010061220921137037,Short,1025.2366897048182
48.89250183105469,-1,-1,-1,0.015157591293592287,Short,1025.1335383765024
49.95000076293945,-1,-1,-1,-0.021629061559150564,Short,1023.5796828568959
49.935001373291016,-1,-1,-1,0.00030028807646320654,Short,1025.7935896540166
49.47999954223633,-1,-1,-1,0.009111881817190803,Short,1025.762786295628
50.38750076293945,-1,-1,-1,-0.018340768575158872,Short,1024.8281233675082
50.682498931884766,-1,-1,-1,-0.005854590215403022,Short,1026.707736911508
51.102500915527344,-1,-1,-1,-0.008286923346203734,Short,1027.308832218568
51.057498931884766,-1,-1,-1,0.0008806219428862949,Short,1028.1601551731155
50.005001068115234,-1,-1,-1,0.02061397220364547,Short,1028.0696131337709
50.310001373291016,-1,-1,-1,-0.00609939603361509,Short,1025.9503532909157
50.807498931884766,-1,-1,-1,-0.009888641324066194,Short,1026.5761210424705
50.4375,-1,-1,-1,0.007282368541321138,Short,1027.5912653477544
50.82500076293945,-1,-1,-1,-0.007682790838948295,Short,1026.842935517344
51.3025016784668,-1,-1,-1,-0.009395000656360564,Short,1027.631837467147
51.125,-1,-1,-1,0.0034599029805461035,Short,1028.5972976458972
50.837501525878906,-1,-1,-1,0.0056234420365983695,Short,1028.2414129603067
51.415000915527344,-1,-1,-1,-0.011359712265844868,Short,1027.6631873617655
50.647499084472656,-1,0,-1,0.01492758567320962,Short,1028.8305831732287
51.80500030517578,-1,-1,-1,-0.022854064694736165,Short,1027.294787505875
52.209999084472656,-1,-1,-1,-0.00781775459726064,Short,1029.6425736592976
52.16749954223633,-1,-1,-1,0.0008140115491587219,Short,1030.4475229556735
51.755001068115234,-1,-1,-1,0.007907192749139202,Short,1030.3636433372249
51.935001373291016,-1,-1,-1,-0.0034779306629495466,Short,1029.5489149442676
52.41999816894531,-1,-1,-1,-0.009338534376235108,Short,1029.9069849182968
52.19499969482422,-1,-1,-1,0.004292225905768721,Short,1030.868767096595
53.2599983215332,-1,-1,-1,-0.020404227089488636,Short,1030.4262949338372
52.10749816894531,-1,-1,-1,0.02163913234901349,Short,1032.5288001459182
51.005001068115234,-1,0,-1,0.021158127708521213,Short,1030.2944974098657
48.334999084472656,-1,1,-1,0.0523478468332329,Short,1028.1145871545073
49.25,-1,1,-1,-0.018930401010833542,Short,1022.7326286609696
49.7599983215332,-1,1,-1,-0.010355295868694547,Short,1024.6687025397111
50.85749816894531,-1,0,-1,-0.02205586584469743,Short,1025.7297772979302
50.247501373291016,-1,0,-1,0.011994235218333538,Short,1027.9921131340298
50.119998931884766,-1,0,-1,0.0025374881918810432,Short,1026.7591152132777
52.24250030517578,-1,-1,-1,-0.04234839222912967,Short,1026.4985763002016
50.6875,-1,0,-1,0.02976504371138844,Short,1030.845632733382
50.435001373291016,-1,0,-1,0.004981477222372077,Short,1027.7773162015817
51.625,-1,0,-1,-0.023594698013415183,Short,1027.2653312725488
52.587501525878906,-1,-1,-1,-0.01864409735358663,Short,1029.6891327996514
52.59000015258789,-1,-1,-1,-4.75136988160596e-05,Short,1031.608895243236
53.15999984741211,-1,-1,-1,-0.010838556629975127,Short,1031.6137967986704
53.1150016784668,-1,-1,-1,0.0008464666868787107,Short,1032.7319172543569
50.65999984741211,-1,0,-1,0.046220498041515845,Short,1032.6444999379137
51.622501373291016,-1,0,-1,-0.018999240599643974,Short,1027.8715656292175
51.040000915527344,-1,0,-1,0.0112838479784525,Short,1029.8244435473098
51.38249969482422,-1,0,-1,-0.006710399160527514,Short,1028.6624053007615
52.252498626708984,-1,0,-1,-0.01693181408168054,Short,1029.352678834861
52.185001373291016,-1,0,-1,0.001291751690195131,Short,1031.0955596531123
51.42499923706055,-1,0,-1,0.014563612460101405,Short,1030.962367709919
52.29750061035156,-1,0,-1,-0.016966482960338647,Short,1029.4609140714913
53.31999969482422,-1,-1,-1,-0.019551586070831517,Short,1031.207547177184
53.314998626708984,-1,-1,-1,9.379347606630617e-05,Short,1033.2237214887366
53.54249954223633,-1,-1,-1,-0.004267109094763688,Short,1033.2140305242974
54.17499923706055,-1,-1,-1,-0.011813040112654383,Short,1033.6549142229462
55.897499084472656,-1,-1,-1,-0.031795106076047075,Short,1034.875974919382
55.772499084472656,-1,-1,-1,0.0022362360042459395,Short,1038.1663740591935
54.6875,-1,-1,-1,0.019454015908975553,Short,1037.9342155567865
54.974998474121094,-1,-1,-1,-0.005257114955357078,Short,1035.9150166825953
55.17499923706055,-1,-1,-1,-0.0036380312594934683,Short,1036.4596091152634
55.692501068115234,-1,-1,-1,-0.009379281163760966,Short,1036.8366763609797
55.2400016784668,-1,-1,-1,0.008124960829017258,Short,1037.8091546318285
54.432498931884766,-1,-1,-1,0.01461807968946538,Short,1036.9659387588906
54.68000030517578,-1,-1,-1,-0.0045469412234910855,Short,1035.4500936860868
54.41999816894531,-1,-1,-1,0.004754976861363613,Short,1035.9209067576717
55.25749969482422,-1,-1,-1,-0.015389591217531917,Short,1035.428328763488
54.97249984741211,-1,-1,-1,0.005157668171489882,Short,1037.0218106349603
54.70500183105469,-1,-1,-1,0.004866033327571406,Short,1036.486949196375
55.99250030517578,-1,-1,-1,-0.02353529715796876,Short,1035.9825911925368
56.147499084472656,-1,-1,-1,-0.002768206071386059,Short,1038.4208070059567
54.7400016784668,-1,0,-1,0.025067855718530097,Short,1038.7082632842175
55.20500183105469,-1,-1,-1,-0.008494704755751092,Short,1036.1044443964522
56.752498626708984,-1,-1,-1,-0.028031822195933254,Short,1036.9845845315792
56.76499938964844,-1,-1,-1,-0.0002202680629390663,Short,1039.8914412809306
56.099998474121094,-1,-1,-1,0.011714981461773966,Short,1039.9143467682743
56.75749969482422,-1,-1,-1,-0.011720164680689482,Short,1038.696089038852
57.522499084472656,-1,-1,-1,-0.013478384244579367,Short,1039.9134579605243
59.0525016784668,-1,-1,-1,-0.026598333145215314,Short,1041.3150932772744
58.967498779296875,-1,-1,-1,0.0014394462004801989,Short,1044.0848178532874
58.83000183105469,-1,-1,-1,0.002331741231840434,Short,1043.9345274608836
58.592498779296875,1,-1,-1,0.004037107672372087,Short,1043.6911089427813
58.81999969482422,1,-1,-1,-0.003882765204882066,Short,1043.2697596044313
59.102500915527344,1,-1,-1,-0.004802808945406856,Short,1043.674836756621
60.127498626708984,1,-1,-1,-0.017342713003746235,Short,1044.1760938408281
59.9900016784668,1,-1,-1,0.002286756498816156,Short,1045.9869784729135
60.79499816894531,1,-1,-1,-0.013418844273302755,Short,1045.7477867208436
60.89500045776367,1,-1,-1,-0.0016449098088704428,Short,1047.1510593907594
61.64500045776367,1,-1,-1,-0.012316282032384551,Short,1047.3233062956556
62.26250076293945,1,-1,-1,-0.010017037887749991,Short,1048.6132192175983
60.8224983215332,1,-1,-1,0.023127924894776886,Short,1049.6636190522481
60.814998626708984,1,-1,-1,0.000123304616403197,Short,1047.235964917626
62.189998626708984,1,-1,-1,-0.022609554074644267,Short,1047.2230520147323
63.95500183105469,1,-1,-1,-0.028380820764123404,Short,1049.5907766370065
64.375,1,-1,-1,-0.006567088686117106,Short,1052.5696014077475
64.28250122070312,1,-1,-1,0.0014368742415048485,Short,1053.260833199823
64.30999755859375,1,-1,-1,-0.0004277421906191403,Short,1053.109492863742
64.85749816894531,1,-1,-1,-0.008513460288234853,Short,1053.1545387998858
65.03500366210938,1,-1,-1,-0.0027368538438174994,Short,1054.0511377342305
65.55000305175781,1,-1,-1,-0.007918803115997797,Short,1054.3396161250193
65.48999786376953,1,-1,-1,0.0009154109106738195,Short,1055.1745269087685
66.11750030517578,1,-1,-1,-0.009581653105434018,Short,1055.0779350813089
65.66000366210938,1,-1,-1,0.006919448571932718,Short,1056.0888741586234
66.44000244140625,1,-1,-1,-0.01187935936328599,Short,1055.3581188934104
66.7750015258789,1,-1,-1,-0.005042129322136768,Short,1056.6118167285401
66.57250213623047,1,-1,-1,0.0030325628606681088,Short,1057.1445740708646
65.79750061035156,1,-1,-1,0.011641466085997254,Short,1056.8239883334961
65.50250244140625,1,-1,-1,0.004483425148506304,Short,1055.5936902715907
65.44499969482422,1,-1,-1,0.0008778709887223846,Short,1055.1204227418339
66.59249877929688,1,-1,-1,-0.0175337931060211,Short,1055.0277967809604
66.07250213623047,1,-1,-1,0.007808636897524979,Short,1056.8776606919464
66.95999908447266,1,-1,-1,-0.013432167990434563,Short,1056.0523833022014
66.8125,1,-1,-1,0.002202794003724251,Short,1057.4708906041228
66.04000091552734,1,-1,-1,0.01156219396778535,Short,1057.2379515504292
64.86250305175781,1,0,0,0.017830070373192175,Short,1056.0155525238363
65.43499755859375,1,0,0,0.0,No Position,1056.0155525238363
66.3949966430664,1,-1,-1,0.0,No Position,1056.0155525238363
67.67749786376953,1,-1,-1,-0.01931623293239615,Short,1056.0155525238363
66.7300033569336,1,-1,-1,0.014000140914535386,Short,1058.0553767631145
67.12000274658203,1,-1,-1,-0.005844438334018376,Short,1056.574084326108
67.69249725341797,1,-1,-1,-0.00852941721408218,Short,1057.1915925342246
67.86499786376953,1,-1,-1,-0.002548297335017491,Short,1058.093315351019
68.7874984741211,1,-1,-1,-0.013593172318421942,Short,1058.36294898859
69.96499633789062,1,-1,-1,-0.01711790499566601,Short,1059.8015999826935
70.10250091552734,1,-1,-1,-0.001965333878853448,Short,1061.6157582929693
69.93499755859375,1,-1,-1,0.0023894062942980687,Short,1061.824401234579
70.00499725341797,1,-1,-1,-0.0010009251057108148,Short,1061.5706882438042
69.86000061035156,1,-1,-1,0.0020712327513066064,Short,1061.676943519139
71.0,1,-1,-1,-0.01631834210833838,Short,1061.4570455134667
71.06749725341797,1,-1,-1,-0.000950665541098239,Short,1063.1891674336662
72.47750091552734,1,-1,-1,-0.01984034497629028,Short,1063.290241164181
72.44999694824219,1,-1,-1,0.00037948283174404907,Short,1065.399845683643
72.87999725341797,1,-1,-1,-0.005935132136485333,Short,1065.359415588605
73.4124984741211,1,-1,-1,-0.007306548309154115,Short,1065.9917204790418
75.0875015258789,1,-1,-1,-0.022816319926071804,Short,1066.7705924793256
74.35749816894531,1,-1,-1,0.00972203551987938,Short,1069.2045703918989
74.94999694824219,1,-1,-1,-0.007968245219206693,Short,1068.1650859107622
74.59750366210938,1,-1,-1,0.0047030460371630944,Short,1069.0162260446755
75.79750061035156,1,-1,-1,-0.016086288271489613,Short,1068.5134627921193
77.40750122070312,1,-1,-1,-0.021240813976545425,Short,1070.2323043505635
77.5824966430664,1,-1,-1,-0.0022607036734636488,Short,1072.5055648794034
79.23999786376953,1,-1,-1,-0.02136437073337283,Short,1072.7480266064367
78.16999816894531,1,-1,-1,0.013503277683875936,Short,1075.0398852608282
77.83499908447266,1,-1,-1,0.004285519922216707,Short,1073.5882290516363
78.80999755859375,1,-1,-1,-0.012526478905240834,Short,1073.1281406772505
79.68250274658203,1,-1,-1,-0.011070996257037002,Short,1074.4723923789318
79.14250183105469,1,-1,-1,0.006776907061324833,Short,1075.6619403623633
79.42500305175781,1,-1,-1,-0.003569526034268966,Short,1074.9329742624393
79.80750274658203,1,-1,-1,-0.004815859995308536,Short,1075.3166743861118
79.57749938964844,1,-1,-1,0.002881976618964499,Short,1075.8345318415581
77.23750305175781,1,-1,-1,0.029405250929448234,Short,1075.524478844894
79.42250061035156,1,-1,-1,-0.02828933448469395,Short,1072.3618721267742
81.08499908447266,1,-1,-1,-0.020932336067801982,Short,1075.395512495697
80.96749877929688,1,-1,-1,0.0014491004070108504,Short,1077.6465665230335
77.37750244140625,1,0,0,0.04433873334381144,Short,1077.4904047152172
77.16500091552734,1,0,0,0.0,No Position,1077.4904047152172
79.7125015258789,1,-1,-1,0.0,No Position,1077.4904047152172
80.36250305175781,1,-1,-1,-0.008154323518098083,Short,1077.4904047152172
81.30249786376953,1,-1,-1,-0.011696932976394514,Short,1078.3690252499866
80.00749969482422,1,-1,-1,0.015928147387491265,Short,1079.6303862712036
80.38749694824219,1,-1,-1,-0.0047495204183034545,Short,1077.9107350795493
79.90249633789062,1,-1,-1,0.006033284139495332,Short,1078.4226909840863
81.80000305175781,1,-1,-1,-0.023747777614394394,Short,1077.7720479323677
81.21749877929688,1,-1,-1,0.007121078859769314,Short,1080.3315170236986
81.23750305175781,1,-1,-1,-0.0002463049559713326,Short,1079.5622044309566
79.75,1,0,0,0.018310546187148335,Short,1079.5887945830798
80.90499877929688,1,-1,-1,0.0,No Position,1079.5887945830798
80.07499694824219,1,0,0,0.010258968463974338,Short,1079.5887945830798
78.26249694824219,1,0,0,0.0,No Position,1079.5887945830798
74.54499816894531,1,1,1,0.0,No Position,1079.5887945830798
72.0199966430664,1,1,1,-0.033872179058296537,Long,1079.5887945830798
73.1624984741211,1,1,1,0.015863675150069367,Long,1075.9319920871349
68.37999725341797,1,1,1,-0.06536820530254006,Long,1077.6388156477385
68.33999633789062,1,1,1,-0.0005849797767482068,Long,1070.5944841134137
74.70249938964844,1,1,1,0.09310072274952952,Long,1070.5318565011833
72.33000183105469,1,1,1,-0.0317592795151177,Long,1080.4985854578488
75.68499755859375,1,1,1,0.04638456577639127,Long,1077.0669997987243
73.2300033569336,1,1,1,-0.03243699915243503,Long,1082.0629283084986
72.25749969482422,1,1,1,-0.013280125870939186,Long,1078.5530408796562
66.5425033569336,1,1,1,-0.07909208541712087,Long,1077.1207088655196
71.33499908447266,1,1,1,0.07202157246522778,Long,1068.6015365545054
68.85749816894531,1,1,1,-0.03473051023093954,Long,1076.2977728546468
62.057498931884766,1,1,1,-0.09875466605505201,Long,1072.5597357734803
69.49250030517578,1,1,1,0.11980826654731591,Long,1061.9677079204398
60.5525016784668,-1,1,-1,-0.12864695596573805,Long,1074.6909589419572
63.21500015258789,1,1,1,-0.04397008216537346,Short,1088.5165309891354
61.66749954223633,-1,1,-1,-0.024479958975183402,Long,1083.7303148585395
61.19499969482422,-1,1,-1,0.007662056203340817,Short,1086.3832822233294
57.310001373291016,-1,1,-1,0.06348555177559367,Short,1085.5508892466528
56.092498779296875,-1,1,-1,0.02124415572883842,Short,1078.6592095282217
61.720001220703125,-1,1,-1,-0.10032540114763622,Short,1076.3676891056655
61.380001068115234,-1,1,-1,0.0055087515531973,Short,1087.1663911248536
64.61000061035156,1,1,1,-0.052622995862315225,Short,1086.5674981702844
61.935001373291016,-1,1,-1,-0.04140224751262378,Long,1080.8496544742502
63.70249938964844,1,1,1,-0.028537950709074167,Short,1085.324614966098
63.5724983215332,1,1,1,-0.002040753021636643,Long,1082.2273209295731
60.227500915527344,-1,1,-1,-0.05261705130869221,Long,1082.0064650620448
61.23249816894531,-1,1,-1,-0.016686683626928822,Short,1087.6996640308953
60.352500915527344,-1,1,-1,0.014371408643005013,Short,1089.5146740483754
65.61750030517578,1,0,0,-0.08723746836966395,Short,1087.9488879880455
64.85749816894531,1,0,0,0.0,No Position,1087.9488879880455
66.51750183105469,1,0,0,0.0,No Position,1087.9488879880455
66.99749755859375,1,-1,-1,0.0,No Position,1087.9488879880455
68.3125,1,-1,-1,-0.01962763520019828,Short,1087.9488879880455
71.76249694824219,1,-1,-1,-0.050503157522300945,Short,1090.0842743770345
71.10749816894531,1,-1,-1,0.009127313111321755,Short,1095.5895441591792
71.67250061035156,1,-1,-1,-0.007945750532016405,Short,1094.5895652780762
70.69999694824219,1,-1,-1,0.01356871399529369,Short,1095.459298840141
69.23249816894531,1,-1,-1,0.02075670215900005,Short,1093.9729014481964
67.09249877929688,1,-1,-1,0.03091033035419699,Short,1091.7021744796587
69.0250015258789,1,-1,-1,-0.028803558993071077,Short,1088.3276869935025
68.75749969482422,1,-1,-1,0.0038754339028068685,Short,1091.4624580671136
70.74250030517578,1,-1,-1,-0.028869586869241237,Short,1091.03946900575
70.7925033569336,1,-1,-1,-0.0007068318414262809,Short,1094.1892548785734
69.6449966430664,1,-1,-1,0.016209438280229915,Short,1094.266595659163
71.93250274658203,1,-1,-1,-0.0328452324470514,Short,1092.4928509747174
73.44999694824219,1,-1,-1,-0.021096085131450115,Short,1096.081169138418
72.26750183105469,1,-1,-1,0.01609932152918625,Short,1098.3934713039305
73.29000091552734,1,-1,-1,-0.014148809057535017,Short,1096.6251323379224
74.38999938964844,1,-1,-1,-0.015008847869833364,Short,1098.1767262984367
75.15750122070312,1,-1,-1,-0.010317271640702286,Short,1099.8249630403573
75.93499755859375,1,-1,-1,-0.010344893394040211,Short,1100.9596823304485
77.53250122070312,1,-1,-1,-0.02103777854047717,Short,1102.0986133849328
78.75250244140625,1,-1,-1,-0.015735352290909388,Short,1104.4171840407487
77.85250091552734,1,-1,-1,0.011428227649636025,Short,1106.1550233874502
76.9124984741211,1,-1,-1,0.012074145728808161,Short,1104.8908842451442
77.38500213623047,1,-1,-1,-0.006143392445746132,Short,1103.5568228900634
76.92749786376953,1,-1,-1,0.005912053496561764,Short,1104.2347811549828
78.73999786376953,1,-1,-1,-0.023561145888427948,Short,1103.5819516450874
78.28500366210938,1,-1,-1,0.005778438074729886,Short,1106.182117181342
79.80750274658203,1,-1,-1,-0.01944815754296969,Short,1105.5429166949914
79.2125015258789,1,-1,-1,0.007455454690675767,Short,1107.6929939764311
79.72250366210938,1,-1,-1,-0.006438404625611405,Short,1106.867158483654
79.18250274658203,1,-1,-1,0.006773506735514134,Short,1107.5798043469658
79.52749633789062,1,-1,-1,-0.0043569422453433315,Short,1106.8295844204795
79.5625,1,-1,-1,-0.0004401454053155618,Short,1107.3118236779553
79.48500061035156,1,-1,-1,0.0009740693121563782,Short,1107.3605614990997
80.4625015258789,1,-1,-1,-0.012297929269941221,Short,1107.2526969050548
80.83499908447266,1,-1,-1,-0.004629455355348977,Short,1108.6143884401038
81.27999877929688,1,-1,-1,-0.005505037420229231,Short,1109.127616521862
80.58000183105469,1,-1,-1,0.008612167307518348,Short,1109.7381954251382
82.875,1,-1,-1,-0.02848098928760323,Short,1108.7824703244837
83.36499786376953,1,-1,-1,-0.005912493077158798,Short,1111.9403924904432
85.99749755859375,1,-1,-1,-0.03157799750833212,Short,1112.5978264777245
88.20999908447266,1,-1,-1,-0.025727510551937005,Short,1116.1111876169534
83.9749984741211,1,-1,-1,0.0480104370741008,Short,1118.9826638526085
84.69999694824219,1,-1,-1,-0.008633503867755632,Short,1113.610379175618
85.74749755859375,1,-1,-1,-0.012367185927901092,Short,1114.5718151271965
88.0199966430664,1,-1,-1,-0.026502220463282766,Short,1115.950226813964
87.89749908447266,1,-1,-1,0.0013917014685934648,Short,1118.9077427076713
87.93250274658203,1,-1,-1,-0.0003982327423870391,Short,1118.7520241527966
87.43000030517578,1,-1,-1,0.005714638224894375,Short,1118.7965765214594
